left_curie	left_title	right_curie	right_titke	similarity
8f5d53dc-b131-47b8-ba5c-11b85051348a	KliMO - Gletscher und Klimawandel	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7025911900104062
8f5d53dc-b131-47b8-ba5c-11b85051348a	KliMO - Gletscher und Klimawandel	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.710545007533029
8f5d53dc-b131-47b8-ba5c-11b85051348a	KliMO - Gletscher und Klimawandel	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7075071475272989
8f5d53dc-b131-47b8-ba5c-11b85051348a	KliMO - Gletscher und Klimawandel	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7042021892416399
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.8104070864811982
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.80175977841178
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7330640940190352
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7814187038880517
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.7318000810617047
f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7946027137165166
f6332986-3ef5-415e-80ef-9f8e078401e8	"KliMO - 	Klimawandel und Migration: Migration als Anpassung?"	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7151377929526541
f6332986-3ef5-415e-80ef-9f8e078401e8	"KliMO - 	Klimawandel und Migration: Migration als Anpassung?"	99df349e-5f0f-482c-9e33-6c5ed0e0bc13	KliMO - Klimawandel und Migration: komplexe Wechselwirkungen - was wir wissen	0.807456915312976
dd71bd4a-edc7-4fab-85cd-dfe27bb438f8	KliMO - Auswirkungen des Klimawandels auf Hochwässer 	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7022890467889111
dd71bd4a-edc7-4fab-85cd-dfe27bb438f8	KliMO - Auswirkungen des Klimawandels auf Hochwässer 	81219c51-0df0-4898-acbb-f74c7bb2a503	KliMO - Auswirkungen des Klimawandels - Dimensionen und Wirkweisen	0.7690699566698644
2a81f315-2ed2-4924-8d4f-a0a5aead83d9	KliMO - Klimawandel und Migration: Perspektiven und mediale Repräsentation	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7191753425966008
2a81f315-2ed2-4924-8d4f-a0a5aead83d9	KliMO - Klimawandel und Migration: Perspektiven und mediale Repräsentation	99df349e-5f0f-482c-9e33-6c5ed0e0bc13	KliMO - Klimawandel und Migration: komplexe Wechselwirkungen - was wir wissen	0.7655612663432708
2a81f315-2ed2-4924-8d4f-a0a5aead83d9	KliMO - Klimawandel und Migration: Perspektiven und mediale Repräsentation	f6332986-3ef5-415e-80ef-9f8e078401e8	"KliMO - 	Klimawandel und Migration: Migration als Anpassung?"	0.8104334956640628
f9b3d5f7-221e-4df9-9b91-571b75d8140f	KliMO - Migration und Anpassung - Interview mit Prof. Patrick Sakdapolrak, Universität Wien	f6332986-3ef5-415e-80ef-9f8e078401e8	"KliMO - 	Klimawandel und Migration: Migration als Anpassung?"	0.8043092770190331
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7277643248731417
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7421823570432559
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7904590786658234
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.740725048722088
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.7151248475291605
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	99df349e-5f0f-482c-9e33-6c5ed0e0bc13	KliMO - Klimawandel und Migration: komplexe Wechselwirkungen - was wir wissen	0.8383857511390284
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7355571217944084
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7265084540828446
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	f6332986-3ef5-415e-80ef-9f8e078401e8	"KliMO - 	Klimawandel und Migration: Migration als Anpassung?"	0.8864337463019706
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	2a81f315-2ed2-4924-8d4f-a0a5aead83d9	KliMO - Klimawandel und Migration: Perspektiven und mediale Repräsentation	0.8404403114007744
233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	f9b3d5f7-221e-4df9-9b91-571b75d8140f	KliMO - Migration und Anpassung - Interview mit Prof. Patrick Sakdapolrak, Universität Wien	0.7386607488699742
b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.752191213174442
b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7441650874705429
b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7252852210694363
b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7375221529926703
b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7430460800181183
421a4360-a90a-4f40-b209-2b9d6dc8195f	KliMO - NoeSLIDE - Definition gravitative Massenbewegungen 	b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	0.7441403773647141
f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7244953007159892
f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7326970879000946
f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7295645190183927
f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.726156524752215
f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7179228698985178
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7371650591556935
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7385928648427826
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7335143034567122
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7319996718946264
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7244928144749412
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	0.8696602458251673
2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	421a4360-a90a-4f40-b209-2b9d6dc8195f	KliMO - NoeSLIDE - Definition gravitative Massenbewegungen 	0.7297669891085214
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7196401090088245
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7210339708414475
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7160761443355823
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	81219c51-0df0-4898-acbb-f74c7bb2a503	KliMO - Auswirkungen des Klimawandels - Dimensionen und Wirkweisen	0.8225263900966987
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7145975207777917
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7203592026970094
74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	dd71bd4a-edc7-4fab-85cd-dfe27bb438f8	KliMO - Auswirkungen des Klimawandels auf Hochwässer 	0.791349448998903
2d307f37-2842-4fbe-baf7-7a71be147f31	KliMO - Extreme aus der Sicht des Bundesministeriums für Landwirtschaft, Region und Tourismus (BMLRT) - Interview mit PD Dr. Florian Rudolf-Miklau, Wildbach und Lawinenverbauung und Schutzwaldpolitik	69611514-1bcc-44f1-89a7-7e8fa7d4b860	KliMO - Umweltauswirkungen aus der Sicht des Bundesministeriums für Landwirtschaft, Region und Tourismus (BMLRT) - Interview mit PD Dr. Florian Rudolf-Miklau, Wildbach und Lawinenverbauung und Schutzwaldpolitik	0.8696318353541215
667248dc-bbcb-49ac-83c6-c56d21963c2d	KliMO - Natürliche Hochwasserprävention	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7324573495326813
667248dc-bbcb-49ac-83c6-c56d21963c2d	KliMO - Natürliche Hochwasserprävention	d52ab8fc-5173-4c6e-9a17-d2639cc09bcf	KliMO - Menschliche Hochwasserprävention	0.7316031842790034
312eebae-27f0-4e56-9a64-3d4e60b24e0f	KliMO -Sphären der Umwelt	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7057526085254804
312eebae-27f0-4e56-9a64-3d4e60b24e0f	KliMO -Sphären der Umwelt	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7603851389302617
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7895931838042827
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7911225368634388
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7479093427520868
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7856827816767704
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.7848480366274178
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	81219c51-0df0-4898-acbb-f74c7bb2a503	KliMO - Auswirkungen des Klimawandels - Dimensionen und Wirkweisen	0.7012764478765258
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	4e1f64db-e033-45ba-915c-29f3a80d8de8	KliMO - Walkthrough: Abbildung zu Klimagerechtigkeit erstellen	0.7574391882771274
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7840604275750073
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.776019672825775
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	0.7400473557899825
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	0.7202740312705739
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	0.7091742062179199
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	0.7148807021251874
33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	0.7215920031852445
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7426168363279114
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.73469287234933
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7160533211135303
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7281344934431576
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7335881083483786
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	0.7394773445865404
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	0.7231407782147785
10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	0.7111059169834493
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7586332904912836
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7505384257201981
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.838888883956526
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7314968643179305
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7438385983981023
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.8215405266655638
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	312eebae-27f0-4e56-9a64-3d4e60b24e0f	KliMO -Sphären der Umwelt	0.7118070530355851
34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	0.7264427566125994
4c597c7f-d3ce-42a3-8f8a-db67ccb4fb0b	KliMO - Umweltauswirkungen der Sicht der Zentralanstalt für Meteorologie und Geodynamik (ZAMG) - Interview mit Dr. Michael Staudinger	7660d420-b908-4913-9809-45e2f7fb49a3	KliMO - Extreme aus der Sicht der Zentralanstalt für Meteorologie und Geodynamik (ZAMG) - Interview mit Dr. Michael Staudinger	0.8536799768669739
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7931213557175352
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.8387122582692949
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.7395323733152122
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.8072460201436856
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.8036400125532988
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	30e00356-4ae3-4d37-b3a8-34dabff2b931	KliMO - Anpassungskapazitäten und Handlungsstrategien	0.7197640541506243
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	99df349e-5f0f-482c-9e33-6c5ed0e0bc13	KliMO - Klimawandel und Migration: komplexe Wechselwirkungen - was wir wissen	0.7047775243164229
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.8312253300711322
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	8f5d53dc-b131-47b8-ba5c-11b85051348a	KliMO - Gletscher und Klimawandel	0.7230351958797472
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.791752701182319
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	2a81f315-2ed2-4924-8d4f-a0a5aead83d9	KliMO - Klimawandel und Migration: Perspektiven und mediale Repräsentation	0.7041188965385314
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	233696c3-5ac9-4ef2-8297-812c6c2ec994	KliMO - Klimawandel und Migration: Begriffe	0.7737113514559246
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	b965b827-44b0-4db0-84a3-2128f73ec6f2	KliMO - NoeSLIDE – Forschungskontext	0.7348768720944383
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	f31682bd-6b15-44eb-a28a-a480ed58c135	KliMO - Permafrost und Klimawandel	0.7455766726300439
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	2d34a8c1-01a6-477c-a570-d45a7dff415c	KliMO - Das NoeSLIDE-Projekt	0.7308854640540591
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	74a9fd77-f1b8-4351-8b65-a847bc021e33	KliMO - Auswirkungen des Klimawandels - Beispiele	0.7135098014917438
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	a3b3db61-a7f2-4218-a0c5-a94f75092a97	KliMO - Arktische Permafrostböden und Klimawandel	0.7116843240899551
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	0.7828669758435036
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	10593d2b-3156-4296-aa50-ccd60b7d392f	KliMO - Handlungsoptionen und Anpassungsstrategien	0.7255228833931636
301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	0.7411706622178456
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	4fba998f-44e3-4ee4-b872-6f2ccd0803ff	KliMO - Willkommen beim KliMO!	0.7372286332396776
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	6340900e-18f0-4efb-b792-7e33ec9311be	KliMO - Klimaaktivismus	0.7693502918519888
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	d8debf5c-46cd-4c4f-91ba-6b9286d039d0	KliMO - Begrüßung zu Lektion 9	0.8284592966210679
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	7bf01762-ee13-481d-ba2e-1b58a43d88f3	KliMO - Trailer	0.7335775626947247
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	e6899277-2c59-48a0-98c9-a5615c363f78	KliMO - Klimawandel im gesamtgesellschaftlichen Kontext	0.7005564883211998
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	65c9cfca-8e44-45ad-924b-3a4a5e6d77c5	KliMO - Digitale Transformation	0.7624825367458248
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	f67cb7aa-a2f7-4630-9f13-616cbc4a4d55	KliMO - Zusammenfassung	0.7245552956878815
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	33fa96a1-3179-4dd1-8b95-35921d8b6e9c	KliMO - Klimagerechtigkeit	0.7149423543769202
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	34515cd2-f0d2-4ac8-b4e1-d79780410e83	KliMO - Begrüßung zu Lektion 7	0.829151759475775
ec351a6a-a5ef-4727-952a-7aee26106566	KliMO - Begrüßung zu Lektion 10	301ebb53-ea0c-4cb0-939d-5096fbcc1717	KliMO - Klimawandel und Stadt	0.7874962695725529
88eab8a9-2ce8-424e-94b9-609b7d1e26fe	[wasmachich4] Vom Bachelor zum Master 	26401fd8-1718-46ac-be5f-133f1c05f124	[wasmachich4] Ins Schreiben kommen	0.8232785992637807
0f3e9b60-abc7-4928-b9a1-dab03d272e23	[wasmachich4] Was mach ich hier eigentlich? Den Master meistern! - Trailer 	26401fd8-1718-46ac-be5f-133f1c05f124	[wasmachich4] Ins Schreiben kommen	0.8111473396135979
0f3e9b60-abc7-4928-b9a1-dab03d272e23	[wasmachich4] Was mach ich hier eigentlich? Den Master meistern! - Trailer 	88eab8a9-2ce8-424e-94b9-609b7d1e26fe	[wasmachich4] Vom Bachelor zum Master 	0.9091555378633456
8e5db690-e506-4a30-9fbc-dfa3c68c2c8f	[wasmachich4] Studium und Beruf vereinen 	26401fd8-1718-46ac-be5f-133f1c05f124	[wasmachich4] Ins Schreiben kommen	0.7797674621140029
8e5db690-e506-4a30-9fbc-dfa3c68c2c8f	[wasmachich4] Studium und Beruf vereinen 	88eab8a9-2ce8-424e-94b9-609b7d1e26fe	[wasmachich4] Vom Bachelor zum Master 	0.8600118200307075
8e5db690-e506-4a30-9fbc-dfa3c68c2c8f	[wasmachich4] Studium und Beruf vereinen 	0f3e9b60-abc7-4928-b9a1-dab03d272e23	[wasmachich4] Was mach ich hier eigentlich? Den Master meistern! - Trailer 	0.8399520790938164
5d79e371-89a6-47bd-9ae4-20b92d47c8fd	[wasmachich4] Das Studium planen 	26401fd8-1718-46ac-be5f-133f1c05f124	[wasmachich4] Ins Schreiben kommen	0.821367749558805
5d79e371-89a6-47bd-9ae4-20b92d47c8fd	[wasmachich4] Das Studium planen 	88eab8a9-2ce8-424e-94b9-609b7d1e26fe	[wasmachich4] Vom Bachelor zum Master 	0.9058931124126843
5d79e371-89a6-47bd-9ae4-20b92d47c8fd	[wasmachich4] Das Studium planen 	0f3e9b60-abc7-4928-b9a1-dab03d272e23	[wasmachich4] Was mach ich hier eigentlich? Den Master meistern! - Trailer 	0.8847631921857001
